Pclass,Age,SibSp,Parch,Fare,cell_number,Cabin_letter,Title,FamilyName,Special Agent/route,TicketBatch,SharedTicket,Male,Embarked_C,Embarked_S,Survived
3,-0.5183007364874277,0,0,-0.22647425680826,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,1,0,1,0,1,0
1,0.011224475654840166,0,0,0.8898291871665165,0.38429172510518933,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
3,-1.1339259284184968,1,1,-0.3129114406486037,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.0,0.3872125393456663,1,0,1,1,0,0
3,-0.36439443850466036,1,0,0.14490506548402746,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.0,0.38770768044651477,0,1,1,0,1,0
3,0.011224475654840166,0,0,-0.31309334072482853,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,1,0,1,1,0,0
3,-0.13353499153050946,0,0,-0.21456413276973182,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
1,-0.5952538854788113,0,1,1.7560200263322014,1.0,0.7383109073342263,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,1,0,0,1,1
2,0.635996498383327,0,0,-0.06298073591573695,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.38262525669981057,0,0,0,0,1,0
3,0.011224475654840166,0,0,-0.28476023837571895,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.38262525669981057,0,0,0,0,0,1
3,0.011224475654840166,0,0,-0.28476023837571895,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,0,1
3,0.7899027963660942,1,4,0.5823314392626983,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.0,0.3872125393456663,0,1,1,0,1,0
2,-0.05658184253912583,1,0,0.5745703693437738,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,1.0,1,0,1,1,0,0
3,1.1746685413230125,0,1,0.0,0.29689996906364124,0.3257084499153442,0.8091580385189341,0.0,0.38770768044651477,1,0,0,1,0,0
3,0.405137051409176,0,0,-0.32067251056752827,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.2116727326007034,0,0,1,0,1,0
3,0.011224475654840166,1,0,0.04529311897997366,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.4600025702798137,0.37690781964466263,0,1,1,0,0,0
3,0.020371306452257813,0,0,-0.3120106021758714,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,1.0,1,0,1,0,1,0
1,2.3289657761937668,1,0,2.6330382509874575,0.38342696629213485,0.7584015813131025,0.8091580385189341,0.38342696629213485,0.38770768044651477,0,0,0,1,0,1
3,0.011224475654840166,0,0,-0.3129114406486037,0.3008568971584794,0.31828168110984684,0.7782265097636819,0.38288920056100983,0.38262525669981057,1,0,0,1,0,1
3,0.011224475654840166,0,0,-0.29035583119672925,0.30013580172028187,0.321044351815695,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,0,0,0,0,1
1,-0.441347587496044,0,0,2.375346476335666,1.0,0.7347466539923552,0.38342696629213485,0.38342696629213485,0.6618206388069564,0,0,0,1,0,1
1,-0.36439443850466036,1,0,1.7751498510151755,0.5990926069419968,0.7487262987009107,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,1,0,1
3,-0.9030664814443459,1,0,-0.3446746587208094,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
3,-0.8261133324529623,0,0,-0.277362968609244,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
1,-0.5952538854788113,0,0,5.248211315917122,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.6684143753226036,0,1,1,1,0,0
3,-2.0573637163151006,3,1,0.2867438153974083,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.0,0.38262525669981057,0,1,0,0,1,0
1,0.011224475654840166,1,0,2.9327749289723513,0.3008568971584794,0.31828168110984684,0.7782265097636819,0.0,0.6330962375323751,0,1,0,1,0,1
3,-0.5952538854788113,0,0,-0.3120106021758714,0.30013580172028187,0.321044351815695,0.6940740350048074,0.38429172510518933,0.2722053695753122,1,0,0,0,1,1
1,-0.2104881405218931,0,2,8.533963342803686,0.38342696629213485,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,1,0,0
3,-0.7491601834615785,0,0,-0.4522252442658167,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,1,0,1,1,0,0
3,-0.8261133324529623,0,0,-0.2892730926477721,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.0,0.37690781964466263,0,0,1,0,1,0
1,0.9438090943488615,0,0,9.227998752685192,0.30013580172028187,0.321044351815695,0.6940740350048074,0.38429172510518933,0.6489772019889535,0,0,0,1,0,1
3,-2.2112700142978676,0,2,0.055761035271290955,0.3094740256361149,0.3295169549558133,0.7210469528899575,1.0,0.3872125393456663,1,0,0,1,0,1
3,0.1742776044350251,0,0,-0.2827766613540295,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.48650092564097797,0,0,1,0,1,0
1,0.405137051409176,1,0,1.6260914004573488,0.2983200672975898,0.3211062273176607,0.816271646256876,0.0,0.37690781964466263,0,1,0,0,1,1
3,0.011224475654840166,0,0,-0.2840412999792114,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
2,-0.9030664814443459,0,0,2.55724655256046,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.4600025702798137,0.0,0,1,1,0,1,0
3,-2.2112700142978676,5,2,1.405212736470099,0.3008568971584794,0.31828168110984684,0.5698993156479674,0.0,0.3348396601431104,1,1,1,0,1,0
2,0.48209020040055967,0,0,-0.06298073591573695,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,1,1
3,0.011224475654840166,0,0,-0.29125666966946157,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,0,0
2,-0.9800196304357295,0,0,-0.1062902778740212,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.38288920056100983,1,0,0,1,0,1
1,0.48209020040055967,1,2,4.571140253620677,1.0,0.7347466539923552,0.1535916754116356,0.47562544957797415,0.38770768044651477,0,0,1,0,1,1
3,-0.6722070344701949,0,0,-0.28837225417503987,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,1
3,-0.13353499153050946,2,0,-0.2827766613540295,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.0,0.38770768044651477,0,0,1,0,1,0
1,-0.5183007364874277,1,0,4.279883583951216,1.0,0.7572199401991722,0.6952178649171613,0.0,0.38262525669981057,0,1,0,1,0,1
3,-0.441347587496044,0,2,0.09726456932991473,0.45968124880604755,1.0,0.8091580385189341,1.0,1.0,1,1,0,0,1,1
3,-0.5952538854788113,0,0,-0.28837225417503987,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.0,0.37690781964466263,0,0,1,0,1,0
3,0.09732445544364145,0,0,-0.2858429769246761,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.0,0.3872125393456663,0,0,0,0,1,0
2,1.251621690314396,0,0,0.5000433095419583,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
2,-0.5183007364874277,0,0,-0.1712545908114476,0.29689996906364124,0.3257084499153442,0.4825328853252118,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
2,-0.13353499153050946,0,0,-0.07813907560113643,0.2983200672975898,0.3211062273176607,0.816271646256876,0.38429172510518933,0.37690781964466263,0,0,0,0,1,1
3,0.7129496473747106,0,0,-0.2827766613540295,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.37592915586711473,0,0,1,0,1,1
3,-0.28744128951327674,0,0,-0.277362968609244,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
3,-0.6722070344701949,1,0,-0.20048853163328947,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.45948116453156507,0.38262525669981057,1,0,0,0,1,0
3,-0.13353499153050946,1,0,0.06045145866537313,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.475822511400792,0,1,1,0,1,0
3,-0.7491601834615785,0,0,-0.2508358741597949,0.30013580172028187,0.321044351815695,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,0,0,0,1,0
2,0.3281839024177924,1,0,0.283495599750537,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
3,1.6363874352713141,0,0,-0.29035583119672925,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
2,-2.0573637163151006,1,1,0.18604913034439746,0.2983200672975898,0.3211062273176607,0.5568901479781666,1.0,0.37690781964466263,0,0,1,0,1,1
3,-0.6722070344701949,0,0,-0.2892730926477721,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
3,0.011224475654840166,3,1,0.4769463308156052,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.0,0.38770768044651477,1,1,0,0,1,0
3,0.011224475654840166,0,0,-0.2840412999792114,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
3,0.011224475654840166,0,0,-0.32897494976093133,0.30013580172028187,0.321044351815695,0.15602635591982308,0.0,0.3869680397468104,0,0,1,0,0,0
1,0.2512307534264087,1,0,3.27185399487215,0.38429172510518933,0.3211062273176607,0.6781980590530127,0.38429172510518933,0.37690781964466263,0,1,0,0,0,1
2,0.011224475654840166,0,0,-0.6260047813734322,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,1,1,0,1,0
3,1.0977153923316287,0,0,-0.2827766613540295,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3653228596130767,0,0,1,0,1,1
3,0.011224475654840166,0,0,-0.277362968609244,0.29689996906364124,0.3257084499153442,0.8091580385189341,0.38342696629213485,0.38770768044651477,0,0,0,0,1,0
2,0.3281839024177924,1,1,0.7815553322708059,0.30013580172028187,0.321044351815695,0.7725948393454065,0.38429172510518933,0.3869680397468104,0,0,0,0,1,1
2,-0.9030664814443459,0,2,-0.06298073591573695,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,1,1
2,0.020371306452257813,0,0,-0.06298073591573695,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
3,-1.518691673375415,0,2,0.41992065691913233,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.0,0.38770768044651477,0,0,0,0,1,0
3,0.011224475654840166,0,0,-0.2840412999792114,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,1,0,0
3,-0.6722070344701949,0,0,-0.29107910054743263,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.12435525393789057,0,0,1,0,0,0
3,-0.05658184253912583,0,0,-0.2849421384519437,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
3,-0.13353499153050946,1,1,-0.002347377174138998,0.3008568971584794,0.31828168110984684,0.7782265097636819,0.38288920056100983,0.38262525669981057,0,0,0,0,1,0
3,-0.9030664814443459,1,1,0.24938933545838812,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,1,1,0,1,0
3,0.011224475654840166,0,0,-0.3120106021758714,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.0,0,0,1,0,1,0
2,-0.13353499153050946,1,0,0.5000433095419583,0.29689996906364124,0.3257084499153442,0.8091580385189341,0.38342696629213485,0.38770768044651477,1,0,0,0,1,1
2,-0.8261133324529623,0,0,0.5000433095419583,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.38429172510518933,0.3872125393456663,0,0,0,0,1,1
3,0.011224475654840166,0,0,-0.29035583119672925,0.30013580172028187,0.321044351815695,0.15602635591982308,0.4600025702798137,0.3869680397468104,0,0,1,0,0,0
3,0.1742776044350251,0,0,-0.277362968609244,0.0,0.7487262987009107,0.1535916754116356,0.38342696629213485,0.0999189924024854,0,0,1,0,1,1
1,-0.13353499153050946,0,0,0.5238635576190146,0.38429172510518933,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,1
3,0.011224475654840166,1,0,0.07127884415494427,0.30013580172028187,0.321044351815695,0.7725948393454065,0.0,0.3869680397468104,0,0,0,0,1,1
2,0.9438090943488615,1,0,0.5000433095419583,0.3008568971584794,0.31828168110984684,0.7782265097636819,0.38288920056100983,0.45948116453156507,1,0,0,0,1,1
3,-0.9800196304357295,0,0,-0.31742429492065694,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.48879472872027974,0,0,1,0,1,0
1,1.5594342862799306,1,0,1.7949986140946572,1.0,0.7487043746943587,0.15564608822049025,1.0,0.38262525669981057,0,0,1,0,1,0
1,-1.2108790774098803,1,2,4.571140253620677,1.0,0.7820842809393246,0.6952178649171613,0.689227592041366,0.38262525669981057,0,1,0,0,1,1
3,-0.6722070344701949,2,2,0.8627607234425888,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.0,0.15947766188881218,1,1,0,0,1,0
2,-0.441347587496044,2,3,0.18604913034439746,0.3094740256361149,0.3295169549558133,0.7717063437342924,1.0,0.3872125393456663,0,1,0,0,1,1
1,2.636778372159301,1,4,10.764404753655324,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.45948116453156507,0.38262525669981057,0,1,1,0,1,0
2,0.09732445544364145,0,0,-0.1712545908114476,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.36172239963443986,0,0,1,0,1,0
2,1.1746685413230125,1,1,0.5108706950315294,0.30013580172028187,0.321044351815695,0.7725948393454065,0.0,0.5993424724349624,0,1,0,0,1,1
3,-0.7491601834615785,0,0,-0.21456413276973182,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
3,-0.36439443850466036,1,0,-0.2892730926477721,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
2,-0.13353499153050946,0,0,-0.06298073591573695,0.2983200672975898,0.3211062273176607,0.38429172510518933,0.38429172510518933,0.37690781964466263,0,0,0,0,1,1
3,0.011224475654840166,0,0,-0.2746561222368512,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,1
1,-1.980410567323717,0,2,2.919240697110387,1.0,0.42552318400213485,0.5872832091724816,0.38429172510518933,0.3869680397468104,0,0,1,0,1,1
2,-1.287832226401264,0,1,0.21853128681311065,0.30013580172028187,0.321044351815695,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,1,0,0,1,1
1,0.3281839024177924,0,0,0.5238635576190146,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,1
3,-1.9034574183323332,2,1,0.20806337052179327,0.2983200672975898,0.3211062273176607,0.6781980590530127,1.0,0.37690781964466263,1,0,0,1,0,1
1,1.7133405842626979,0,0,0.6949362483542374,0.38429172510518933,0.3295169549558133,0.38429172510518933,0.38429172510518933,0.3872125393456663,0,0,1,0,1,1
2,0.48209020040055967,1,2,0.5758350079689557,0.2983200672975898,0.3211062273176607,0.1653768301207497,1.0,0.42303056980254633,0,1,1,0,1,0
3,0.011224475654840166,1,0,0.2387438500450419,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.0,0.3872125393456663,0,0,1,0,1,0
1,0.020371306452257813,0,0,0.5758350079689557,0.38342696629213485,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,1,0,0
1,1.482481137288547,1,0,3.2330573071859194,1.0,0.3295169549558133,0.15415052325371903,1.0,0.3872125393456663,0,0,1,1,0,1
3,0.011224475654840166,0,0,-0.277362968609244,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.12435525393789057,1,0,1,0,1,0
3,-0.05658184253912583,0,0,-0.2840412999792114,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,1,0,1
1,2.713731521150685,0,0,0.5238635576190146,0.0,0.7487262987009107,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
1,0.011224475654840166,1,0,1.6201363384380845,0.38342696629213485,0.7584015813131025,0.8091580385189341,0.38342696629213485,0.38770768044651477,0,0,0,0,1,1
2,1.5594342862799306,0,0,-0.1712545908114476,0.2983200672975898,0.3211062273176607,0.6781980590530127,0.38429172510518933,1.0,0,0,0,0,1,1
3,0.011224475654840166,0,0,-0.29035583119672925,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,0,0
1,1.4055279882971634,0,0,0.5238635576190146,0.38288920056100983,0.7487043746943587,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,1
3,0.3281839024177924,0,0,-0.277362968609244,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.0,0.37690781964466263,0,0,1,0,1,0
1,1.3285748393057797,0,0,1.0414125840205113,0.0,0.7383109073342263,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
2,1.4055279882971634,0,0,-0.06298073591573695,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
3,0.011224475654840166,0,0,-0.277362968609244,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38342696629213485,1,0,1,0,1,0
3,0.635996498383327,0,0,-0.32067251056752827,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.19270337952657285,0,0,1,0,1,0
2,0.011224475654840166,0,0,-0.6260047813734322,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,1,1,0,1,0
1,2.0211531802282323,0,0,0.5238635576190146,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
3,0.011224475654840166,0,0,-0.2914385697456864,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,0,0
3,-2.2305083015457137,2,1,0.20806337052179327,0.30013580172028187,0.321044351815695,0.6940740350048074,1.0,0.3869680397468104,1,1,0,1,0,1
3,0.011224475654840166,0,0,-0.3120106021758714,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
3,0.635996498383327,0,0,-0.2508358741597949,0.30013580172028187,0.321044351815695,0.15602635591982308,0.0,0.3869680397468104,0,0,1,0,1,0
2,0.2512307534264087,1,2,0.5758350079689557,0.29689996906364124,0.3257084499153442,0.8091580385189341,0.45968124880604755,0.2675127080719016,0,1,0,0,1,1
2,-0.5183007364874277,0,0,-0.028692571547363297,0.0,0.8226128915764915,0.7725948393454065,0.38429172510518933,1.0,1,0,0,1,0,1
3,-0.5952538854788113,0,0,-0.19994716235881088,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.38429172510518933,0.3872125393456663,1,0,0,0,1,0
1,0.011224475654840166,0,0,1.6260914004573488,0.38342696629213485,0.5376575074966405,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,1,1,0,1,0
2,0.3281839024177924,1,0,0.283495599750537,0.3094740256361149,0.3295169549558133,0.15415052325371903,1.0,0.3872125393456663,0,0,1,0,1,0
3,-0.05658184253912583,1,0,-0.32085441064375303,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.0,0.37690781964466263,1,0,1,0,1,0
3,-0.5952538854788113,0,0,-0.300282378213568,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
3,-2.134316865306484,0,1,-0.09383878456101451,0.2983200672975898,0.3211062273176607,0.6781980590530127,0.38429172510518933,0.37690781964466263,0,0,0,0,1,1
3,-1.5956448223667985,5,2,1.405212736470099,0.30013580172028187,0.321044351815695,0.5872832091724816,0.0,0.36172239963443986,1,1,1,0,1,0
2,0.011224475654840166,0,0,-0.6260047813734322,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
3,1.5594342862799306,0,0,-0.277362968609244,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.08383602575943412,1,0,1,0,1,0
3,2.5598252231679175,0,0,-0.21077454784838193,0.2983200672975898,0.3211062273176607,0.816271646256876,0.38429172510518933,0.37690781964466263,1,0,0,0,1,1
1,-0.36439443850466036,1,0,3.3185936525535307,1.0,0.7820842809393246,0.15564608822049025,1.0,0.38262525669981057,0,1,1,1,0,1
3,0.011224475654840166,3,1,0.4769463308156052,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.0,0.38770768044651477,1,1,0,0,1,0
1,0.405137051409176,1,0,3.27185399487215,1.0,0.3295169549558133,0.7717063437342924,1.0,0.3872125393456663,0,1,0,0,1,1
1,2.1750594782109998,0,0,0.6602886147876099,0.38342696629213485,0.7347466539923552,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,1,0,0
3,0.020371306452257813,0,0,-0.277362968609244,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.0,0,0,1,0,1,0
3,-1.5956448223667985,1,1,0.06261693576328738,0.3094740256361149,0.3295169549558133,0.5647576426310278,1.0,0.3243659478759484,0,1,1,0,1,1
3,0.011224475654840166,1,0,0.2387438500450419,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.0,0.38262525669981057,0,0,1,0,1,0
3,-0.6722070344701949,0,0,-0.3120106021758714,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.2116727326007034,0,0,1,0,1,0
1,1.9442000312368488,0,0,0.6949362483542374,0.0,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
1,3.175450415098987,0,0,1.5179994456378627,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.6684143753226036,0,0,1,1,0,0
3,-0.6722070344701949,0,0,-0.277362968609244,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.0,0,0,1,0,1,0
3,0.011224475654840166,0,0,0.00017756912202893625,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,1,1,1,1,0,0
1,1.867246882245465,1,0,2.7636901462130137,1.0,0.7044242883515269,0.6781980590530127,0.38429172510518933,0.37690781964466263,0,0,0,1,0,1
3,0.011224475654840166,0,0,0.027969302196659943,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.42303056980254633,1,0,1,0,1,0
1,-0.36439443850466036,1,2,5.937556302404546,1.0,0.321044351815695,0.7725948393454065,1.0,0.3869680397468104,0,1,0,0,1,0
3,-0.441347587496044,0,0,-0.28837225417503987,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.0,0.3872125393456663,0,0,1,0,1,0
3,-0.9800196304357295,0,0,-0.2508358741597949,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.0,0.3872125393456663,0,0,1,0,1,0
3,-0.6722070344701949,0,0,-0.29035583119672925,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.38262525669981057,0,0,0,0,0,0
3,0.011224475654840166,0,0,-0.29558762386529,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.38429172510518933,0.3872125393456663,0,0,0,0,0,0
3,0.5590433493919433,0,0,-0.21077454784838193,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.38429172510518933,0.3872125393456663,1,0,0,0,1,0
1,-1.056972779427113,0,0,3.120270598018155,0.38342696629213485,0.7347466539923552,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,1,0,0,1,1
1,-0.9030664814443459,1,0,4.090404337883722,0.38288920056100983,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.6330962375323751,0,1,1,1,0,0
2,0.2512307534264087,0,2,0.5000433095419583,0.3008568971584794,0.31828168110984684,0.7782265097636819,1.0,0.38262525669981057,0,0,0,0,1,1
1,0.011224475654840166,0,0,0.5238635576190146,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,1
3,-0.13353499153050946,0,0,0.34954265123692047,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.0,1.0,1,0,1,0,1,0
3,-0.28744128951327674,0,0,1.8208024391934032,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,1,1,1,0,1,1
3,-0.05658184253912583,0,0,-0.29035583119672925,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,0,1
3,0.011224475654840166,0,0,-0.277362968609244,0.29689996906364124,0.3257084499153442,0.1535916754116356,1.0,0.0999189924024854,0,0,1,0,1,0
1,0.48209020040055967,0,0,0.5124948028549651,1.0,0.7487043746943587,0.15564608822049025,0.38288920056100983,0.6330962375323751,0,0,1,0,1,1
1,1.867246882245465,1,0,1.946582010948652,0.3094740256361149,0.3295169549558133,0.7717063437342924,0.38429172510518933,0.6684143753226036,0,0,0,1,0,1
3,-0.441347587496044,0,0,-0.30136511676252514,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.0,0.3872125393456663,0,0,1,0,1,0
1,1.3285748393057797,0,0,0.8474204836809646,0.0,0.7584015813131025,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
2,0.3281839024177924,0,0,-0.1712545908114476,1.0,0.6283033643412054,0.8091580385189341,0.38342696629213485,0.2675127080719016,0,0,0,0,1,1
3,0.011224475654840166,0,0,0.41992065691913233,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,1,1,0,0,0
2,0.48209020040055967,1,0,0.5000433095419583,0.30013580172028187,0.321044351815695,0.7725948393454065,0.38429172510518933,0.3869680397468104,0,0,0,0,1,1
3,0.1742776044350251,0,0,-0.2840412999792114,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
1,0.020371306452257813,0,0,3.423437391726145,0.0,0.7076452835531967,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,0,0,0,1,1
3,-0.5952538854788113,0,0,-0.2840412999792114,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
3,0.011224475654840166,0,0,-0.31309334072482853,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,1,0,1,1,0,0
1,1.0977153923316287,0,1,1.8850478137343218,1.0,0.7293994836275045,0.7717063437342924,1.0,0.3872125393456663,0,1,0,1,0,1
3,0.011224475654840166,0,0,-0.3129114406486037,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,1,0,1,1,0,0
